FIPS_x,state,county,target_2016,FIPS_y,target_2020
32031.0,NV,WASHOE,0,32031.0,0
32033.0,NV,WHITE PINE,1,32033.0,1
32510.0,NV,CARSON CITY,1,32510.0,1
33001.0,NH,BELKNAP,1,33001.0,1
33003.0,NH,CARROLL,1,33003.0,0
33005.0,NH,CHESHIRE,0,33005.0,0
33007.0,NH,COOS,1,33007.0,1
33009.0,NH,GRAFTON,0,33009.0,0
33011.0,NH,HILLSBOROUGH,1,33011.0,0
33013.0,NH,MERRIMACK,0,33013.0,0
33015.0,NH,ROCKINGHAM,1,33015.0,0
33017.0,NH,STRAFFORD,0,33017.0,0
33019.0,NH,SULLIVAN,1,33019.0,0
34001.0,NJ,ATLANTIC,0,34001.0,0
34003.0,NJ,BERGEN,0,34003.0,0
34005.0,NJ,BURLINGTON,0,34005.0,0
34007.0,NJ,CAMDEN,0,34007.0,0
34009.0,NJ,CAPE MAY,1,34009.0,1
34011.0,NJ,CUMBERLAND,0,34011.0,0
34013.0,NJ,ESSEX,0,34013.0,0
34015.0,NJ,GLOUCESTER,1,34015.0,0
34017.0,NJ,HUDSON,0,34017.0,0
34019.0,NJ,HUNTERDON,1,34019.0,1
34021.0,NJ,MERCER,0,34021.0,0
34023.0,NJ,MIDDLESEX,0,34023.0,0
34025.0,NJ,MONMOUTH,1,34025.0,1
34027.0,NJ,MORRIS,1,34027.0,0
34029.0,NJ,OCEAN,1,34029.0,1
34031.0,NJ,PASSAIC,0,34031.0,0
34033.0,NJ,SALEM,1,34033.0,1
34035.0,NJ,SOMERSET,0,34035.0,0
34037.0,NJ,SUSSEX,1,34037.0,1
34039.0,NJ,UNION,0,34039.0,0
34041.0,NJ,WARREN,1,34041.0,1
35001.0,NM,BERNALILLO,0,35001.0,0
35003.0,NM,CATRON,1,35003.0,1
35005.0,NM,CHAVES,1,35005.0,1
35006.0,NM,CIBOLA,0,35006.0,0
35007.0,NM,COLFAX,1,35007.0,1
35009.0,NM,CURRY,1,35009.0,1
35011.0,NM,DE BACA,1,35011.0,1
35013.0,NM,DONA ANA,0,35013.0,0
35015.0,NM,EDDY,1,35015.0,1
35017.0,NM,GRANT,0,35017.0,0
35019.0,NM,GUADALUPE,0,35019.0,0
35021.0,NM,HARDING,1,35021.0,1
35023.0,NM,HIDALGO,1,35023.0,1
35025.0,NM,LEA,1,35025.0,1
35027.0,NM,LINCOLN,1,35027.0,1
35028.0,NM,LOS ALAMOS,0,35028.0,0
35029.0,NM,LUNA,1,35029.0,1
35031.0,NM,MCKINLEY,0,35031.0,0
35033.0,NM,MORA,0,35033.0,0
35035.0,NM,OTERO,1,35035.0,1
35037.0,NM,QUAY,1,35037.0,1
35039.0,NM,RIO ARRIBA,0,35039.0,0
35041.0,NM,ROOSEVELT,1,35041.0,1
35043.0,NM,SANDOVAL,0,35043.0,0
35045.0,NM,SAN JUAN,1,35045.0,1
35047.0,NM,SAN MIGUEL,0,35047.0,0
35049.0,NM,SANTA FE,0,35049.0,0
35051.0,NM,SIERRA,1,35051.0,1
35053.0,NM,SOCORRO,0,35053.0,0
35055.0,NM,TAOS,0,35055.0,0
35057.0,NM,TORRANCE,1,35057.0,1
35059.0,NM,UNION,1,35059.0,1
35061.0,NM,VALENCIA,1,35061.0,1
36000.0,MO,KANSAS CITY,0,36000.0,0
36001.0,NY,ALBANY,0,36001.0,0
36003.0,NY,ALLEGANY,1,36003.0,1
36005.0,NY,BRONX,0,36005.0,0
36007.0,NY,BROOME,1,36007.0,0
36009.0,NY,CATTARAUGUS,1,36009.0,1
36011.0,NY,CAYUGA,1,36011.0,1
36013.0,NY,CHAUTAUQUA,1,36013.0,1
36015.0,NY,CHEMUNG,1,36015.0,1
36017.0,NY,CHENANGO,1,36017.0,1
36019.0,NY,CLINTON,0,36019.0,0
36021.0,NY,COLUMBIA,0,36021.0,0
36023.0,NY,CORTLAND,1,36023.0,1
36025.0,NY,DELAWARE,1,36025.0,1
36027.0,NY,DUTCHESS,0,36027.0,0
36029.0,NY,ERIE,0,36029.0,0
36031.0,NY,ESSEX,1,36031.0,0
36033.0,NY,FRANKLIN,1,36033.0,1
36035.0,NY,FULTON,1,36035.0,1
36037.0,NY,GENESEE,1,36037.0,1
36039.0,NY,GREENE,1,36039.0,1
36041.0,NY,HAMILTON,1,36041.0,1
36043.0,NY,HERKIMER,1,36043.0,1
36045.0,NY,JEFFERSON,1,36045.0,1
36047.0,NY,KINGS,0,36047.0,0
36049.0,NY,LEWIS,1,36049.0,1
36051.0,NY,LIVINGSTON,1,36051.0,1
36053.0,NY,MADISON,1,36053.0,1
36055.0,NY,MONROE,0,36055.0,0
36057.0,NY,MONTGOMERY,1,36057.0,1
36059.0,NY,NASSAU,0,36059.0,0
36061.0,NY,NEW YORK,0,36061.0,0
36063.0,NY,NIAGARA,1,36063.0,1
36065.0,NY,ONEIDA,1,36065.0,1
36067.0,NY,ONONDAGA,0,36067.0,0
36069.0,NY,ONTARIO,1,36069.0,1
36071.0,NY,ORANGE,1,36071.0,1
36073.0,NY,ORLEANS,1,36073.0,1
36075.0,NY,OSWEGO,1,36075.0,1
36077.0,NY,OTSEGO,1,36077.0,1
36079.0,NY,PUTNAM,1,36079.0,1
36081.0,NY,QUEENS,0,36081.0,0
36083.0,NY,RENSSELAER,1,36083.0,0
36085.0,NY,RICHMOND,1,36085.0,1
36087.0,NY,ROCKLAND,0,36087.0,0
36089.0,NY,ST. LAWRENCE,1,36089.0,1
36091.0,NY,SARATOGA,1,36091.0,0
36093.0,NY,SCHENECTADY,0,36093.0,0
36095.0,NY,SCHOHARIE,1,36095.0,1
36097.0,NY,SCHUYLER,1,36097.0,1
36099.0,NY,SENECA,1,36099.0,1
36101.0,NY,STEUBEN,1,36101.0,1
36103.0,NY,SUFFOLK,1,36103.0,1
36105.0,NY,SULLIVAN,1,36105.0,1
36107.0,NY,TIOGA,1,36107.0,1
36109.0,NY,TOMPKINS,0,36109.0,0
36111.0,NY,ULSTER,0,36111.0,0
36113.0,NY,WARREN,1,36113.0,1
36115.0,NY,WASHINGTON,1,36115.0,1
36117.0,NY,WAYNE,1,36117.0,1
36119.0,NY,WESTCHESTER,0,36119.0,0
36121.0,NY,WYOMING,1,36121.0,1
36123.0,NY,YATES,1,36123.0,1
37001.0,NC,ALAMANCE,1,37001.0,0
37003.0,NC,ALEXANDER,1,37003.0,0
37005.0,NC,ALLEGHANY,1,37005.0,0
37007.0,NC,ANSON,0,37007.0,0
37009.0,NC,ASHE,1,37009.0,0
37011.0,NC,AVERY,1,37011.0,0
37013.0,NC,BEAUFORT,1,37013.0,0
37015.0,NC,BERTIE,0,37015.0,0
37017.0,NC,BLADEN,1,37017.0,0
37019.0,NC,BRUNSWICK,1,37019.0,0
37021.0,NC,BUNCOMBE,0,37021.0,0
37023.0,NC,BURKE,1,37023.0,0
37025.0,NC,CABARRUS,1,37025.0,0
37027.0,NC,CALDWELL,1,37027.0,0
37029.0,NC,CAMDEN,1,37029.0,0
37031.0,NC,CARTERET,1,37031.0,0
37033.0,NC,CASWELL,1,37033.0,0
37035.0,NC,CATAWBA,1,37035.0,0
37037.0,NC,CHATHAM,0,37037.0,0
37039.0,NC,CHEROKEE,1,37039.0,0
37041.0,NC,CHOWAN,1,37041.0,0
37043.0,NC,CLAY,1,37043.0,0
37045.0,NC,CLEVELAND,1,37045.0,0
37047.0,NC,COLUMBUS,1,37047.0,0
37049.0,NC,CRAVEN,1,37049.0,0
37051.0,NC,CUMBERLAND,0,37051.0,0
37053.0,NC,CURRITUCK,1,37053.0,0
37055.0,NC,DARE,1,37055.0,0
37057.0,NC,DAVIDSON,1,37057.0,0
37059.0,NC,DAVIE,1,37059.0,0
37061.0,NC,DUPLIN,1,37061.0,0
37063.0,NC,DURHAM,0,37063.0,0
37065.0,NC,EDGECOMBE,0,37065.0,0
37067.0,NC,FORSYTH,0,37067.0,0
37069.0,NC,FRANKLIN,1,37069.0,0
37071.0,NC,GASTON,1,37071.0,0
37073.0,NC,GATES,1,37073.0,0
37075.0,NC,GRAHAM,1,37075.0,1
37077.0,NC,GRANVILLE,1,37077.0,0
37079.0,NC,GREENE,1,37079.0,0
37081.0,NC,GUILFORD,0,37081.0,0
37083.0,NC,HALIFAX,0,37083.0,0
37085.0,NC,HARNETT,1,37085.0,0
37087.0,NC,HAYWOOD,1,37087.0,0
37089.0,NC,HENDERSON,1,37089.0,0
37091.0,NC,HERTFORD,0,37091.0,0
37093.0,NC,HOKE,0,37093.0,0
37095.0,NC,HYDE,1,37095.0,0
37097.0,NC,IREDELL,1,37097.0,0
37099.0,NC,JACKSON,1,37099.0,0
37101.0,NC,JOHNSTON,1,37101.0,0
37103.0,NC,JONES,1,37103.0,0
37105.0,NC,LEE,1,37105.0,0
37107.0,NC,LENOIR,1,37107.0,0
37109.0,NC,LINCOLN,1,37109.0,0
37111.0,NC,MCDOWELL,1,37111.0,0
37113.0,NC,MACON,1,37113.0,0
37115.0,NC,MADISON,1,37115.0,0
37117.0,NC,MARTIN,1,37117.0,0
37119.0,NC,MECKLENBURG,0,37119.0,0
37121.0,NC,MITCHELL,1,37121.0,1
37123.0,NC,MONTGOMERY,1,37123.0,0
37125.0,NC,MOORE,1,37125.0,0
37127.0,NC,NASH,1,37127.0,0
37129.0,NC,NEW HANOVER,1,37129.0,0
37131.0,NC,NORTHAMPTON,0,37131.0,0
37133.0,NC,ONSLOW,1,37133.0,0
37135.0,NC,ORANGE,0,37135.0,0
37137.0,NC,PAMLICO,1,37137.0,0
37139.0,NC,PASQUOTANK,0,37139.0,0
37141.0,NC,PENDER,1,37141.0,0
37143.0,NC,PERQUIMANS,1,37143.0,0
37145.0,NC,PERSON,1,37145.0,0
37147.0,NC,PITT,0,37147.0,0
37149.0,NC,POLK,1,37149.0,0
37151.0,NC,RANDOLPH,1,37151.0,1
37153.0,NC,RICHMOND,1,37153.0,0
37155.0,NC,ROBESON,1,37155.0,0
37157.0,NC,ROCKINGHAM,1,37157.0,0
37159.0,NC,ROWAN,1,37159.0,0
37161.0,NC,RUTHERFORD,1,37161.0,0
37163.0,NC,SAMPSON,1,37163.0,0
37165.0,NC,SCOTLAND,0,37165.0,0
37167.0,NC,STANLY,1,37167.0,0
37169.0,NC,STOKES,1,37169.0,1
37171.0,NC,SURRY,1,37171.0,0
37173.0,NC,SWAIN,1,37173.0,0
37175.0,NC,TRANSYLVANIA,1,37175.0,0
37177.0,NC,TYRRELL,1,37177.0,0
37179.0,NC,UNION,1,37179.0,0
37181.0,NC,VANCE,0,37181.0,0
37183.0,NC,WAKE,0,37183.0,0
37185.0,NC,WARREN,0,37185.0,0
37187.0,NC,WASHINGTON,0,37187.0,0
37189.0,NC,WATAUGA,0,37189.0,0
37191.0,NC,WAYNE,1,37191.0,0
37193.0,NC,WILKES,1,37193.0,1
37195.0,NC,WILSON,0,37195.0,0
37197.0,NC,YADKIN,1,37197.0,1
37199.0,NC,YANCEY,1,37199.0,0
38001.0,ND,ADAMS,1,38001.0,1
38003.0,ND,BARNES,1,38003.0,1
38005.0,ND,BENSON,1,38005.0,1
38007.0,ND,BILLINGS,1,38007.0,1
38009.0,ND,BOTTINEAU,1,38009.0,1
38011.0,ND,BOWMAN,1,38011.0,1
38013.0,ND,BURKE,1,38013.0,1
38015.0,ND,BURLEIGH,1,38015.0,1
38017.0,ND,CASS,1,38017.0,1
38019.0,ND,CAVALIER,1,38019.0,1
38021.0,ND,DICKEY,1,38021.0,1
38023.0,ND,DIVIDE,1,38023.0,1
38025.0,ND,DUNN,1,38025.0,1
38027.0,ND,EDDY,1,38027.0,1
38029.0,ND,EMMONS,1,38029.0,1
38031.0,ND,FOSTER,1,38031.0,1
38033.0,ND,GOLDEN VALLEY,1,38033.0,1
38035.0,ND,GRAND FORKS,1,38035.0,1
38037.0,ND,GRANT,1,38037.0,1
38039.0,ND,GRIGGS,1,38039.0,1
38041.0,ND,HETTINGER,1,38041.0,1
38043.0,ND,KIDDER,1,38043.0,1
38045.0,ND,LAMOURE,1,38045.0,1
38047.0,ND,LOGAN,1,38047.0,1
38049.0,ND,MCHENRY,1,38049.0,1
38051.0,ND,MCINTOSH,1,38051.0,1
38053.0,ND,MCKENZIE,1,38053.0,1
38055.0,ND,MCLEAN,1,38055.0,1
38057.0,ND,MERCER,1,38057.0,1
38059.0,ND,MORTON,1,38059.0,1
38061.0,ND,MOUNTRAIL,1,38061.0,1
38063.0,ND,NELSON,1,38063.0,1
38065.0,ND,OLIVER,1,38065.0,1
38067.0,ND,PEMBINA,1,38067.0,1
38069.0,ND,PIERCE,1,38069.0,1
38071.0,ND,RAMSEY,1,38071.0,1
38073.0,ND,RANSOM,1,38073.0,1
38075.0,ND,RENVILLE,1,38075.0,1
38077.0,ND,RICHLAND,1,38077.0,1
38079.0,ND,ROLETTE,0,38079.0,0
38081.0,ND,SARGENT,1,38081.0,1
38083.0,ND,SHERIDAN,1,38083.0,1
38085.0,ND,SIOUX,0,38085.0,0
38087.0,ND,SLOPE,1,38087.0,1
38089.0,ND,STARK,1,38089.0,1
38091.0,ND,STEELE,1,38091.0,1
38093.0,ND,STUTSMAN,1,38093.0,1
38095.0,ND,TOWNER,1,38095.0,1
38097.0,ND,TRAILL,1,38097.0,1
38099.0,ND,WALSH,1,38099.0,1
38101.0,ND,WARD,1,38101.0,1
38103.0,ND,WELLS,1,38103.0,1
38105.0,ND,WILLIAMS,1,38105.0,1
39001.0,OH,ADAMS,1,39001.0,1
39003.0,OH,ALLEN,1,39003.0,1
39005.0,OH,ASHLAND,1,39005.0,1
39007.0,OH,ASHTABULA,1,39007.0,1
39009.0,OH,ATHENS,0,39009.0,0
39011.0,OH,AUGLAIZE,1,39011.0,1
39013.0,OH,BELMONT,1,39013.0,1
39015.0,OH,BROWN,1,39015.0,1
39017.0,OH,BUTLER,1,39017.0,1
39019.0,OH,CARROLL,1,39019.0,1
39021.0,OH,CHAMPAIGN,1,39021.0,1
39023.0,OH,CLARK,1,39023.0,1
39025.0,OH,CLERMONT,1,39025.0,1
39027.0,OH,CLINTON,1,39027.0,1
39029.0,OH,COLUMBIANA,1,39029.0,1
39031.0,OH,COSHOCTON,1,39031.0,1
39033.0,OH,CRAWFORD,1,39033.0,1
39035.0,OH,CUYAHOGA,0,39035.0,0
39037.0,OH,DARKE,1,39037.0,1
39039.0,OH,DEFIANCE,1,39039.0,1
39041.0,OH,DELAWARE,1,39041.0,1
39043.0,OH,ERIE,1,39043.0,1
39045.0,OH,FAIRFIELD,1,39045.0,1
39047.0,OH,FAYETTE,1,39047.0,1
39049.0,OH,FRANKLIN,0,39049.0,0
39051.0,OH,FULTON,1,39051.0,1
39053.0,OH,GALLIA,1,39053.0,1
39055.0,OH,GEAUGA,1,39055.0,1
39057.0,OH,GREENE,1,39057.0,1
39059.0,OH,GUERNSEY,1,39059.0,1
39061.0,OH,HAMILTON,0,39061.0,0
39063.0,OH,HANCOCK,1,39063.0,1
39065.0,OH,HARDIN,1,39065.0,1
39067.0,OH,HARRISON,1,39067.0,1
39069.0,OH,HENRY,1,39069.0,1
39071.0,OH,HIGHLAND,1,39071.0,1
39073.0,OH,HOCKING,1,39073.0,1
39075.0,OH,HOLMES,1,39075.0,1
39077.0,OH,HURON,1,39077.0,1
39079.0,OH,JACKSON,1,39079.0,1
39081.0,OH,JEFFERSON,1,39081.0,1
39083.0,OH,KNOX,1,39083.0,1
39085.0,OH,LAKE,1,39085.0,1
39087.0,OH,LAWRENCE,1,39087.0,1
39089.0,OH,LICKING,1,39089.0,1
39091.0,OH,LOGAN,1,39091.0,1
39093.0,OH,LORAIN,0,39093.0,1
39095.0,OH,LUCAS,0,39095.0,0
39097.0,OH,MADISON,1,39097.0,1
39099.0,OH,MAHONING,0,39099.0,1
39101.0,OH,MARION,1,39101.0,1
39103.0,OH,MEDINA,1,39103.0,1
39105.0,OH,MEIGS,1,39105.0,1
39107.0,OH,MERCER,1,39107.0,1
39109.0,OH,MIAMI,1,39109.0,1
39111.0,OH,MONROE,1,39111.0,1
39113.0,OH,MONTGOMERY,1,39113.0,0
39115.0,OH,MORGAN,1,39115.0,1
39117.0,OH,MORROW,1,39117.0,1
39119.0,OH,MUSKINGUM,1,39119.0,1
39121.0,OH,NOBLE,1,39121.0,1
39123.0,OH,OTTAWA,1,39123.0,1
39125.0,OH,PAULDING,1,39125.0,1
39127.0,OH,PERRY,1,39127.0,1
39129.0,OH,PICKAWAY,1,39129.0,1
39131.0,OH,PIKE,1,39131.0,1
39133.0,OH,PORTAGE,1,39133.0,1
39135.0,OH,PREBLE,1,39135.0,1
39137.0,OH,PUTNAM,1,39137.0,1
39139.0,OH,RICHLAND,1,39139.0,1
39141.0,OH,ROSS,1,39141.0,1
39143.0,OH,SANDUSKY,1,39143.0,1
39145.0,OH,SCIOTO,1,39145.0,1
39147.0,OH,SENECA,1,39147.0,1
39149.0,OH,SHELBY,1,39149.0,1
39151.0,OH,STARK,1,39151.0,1
39153.0,OH,SUMMIT,0,39153.0,0
39155.0,OH,TRUMBULL,1,39155.0,1
39157.0,OH,TUSCARAWAS,1,39157.0,1
39159.0,OH,UNION,1,39159.0,1
39161.0,OH,VAN WERT,1,39161.0,1
39163.0,OH,VINTON,1,39163.0,1
39165.0,OH,WARREN,1,39165.0,1
39167.0,OH,WASHINGTON,1,39167.0,1
39169.0,OH,WAYNE,1,39169.0,1
39171.0,OH,WILLIAMS,1,39171.0,1
39173.0,OH,WOOD,1,39173.0,1
39175.0,OH,WYANDOT,1,39175.0,1
40001.0,OK,ADAIR,1,40001.0,1
40003.0,OK,ALFALFA,1,40003.0,1
40005.0,OK,ATOKA,1,40005.0,1
40007.0,OK,BEAVER,1,40007.0,1
40009.0,OK,BECKHAM,1,40009.0,1
40011.0,OK,BLAINE,1,40011.0,1
40013.0,OK,BRYAN,1,40013.0,0
40015.0,OK,CADDO,1,40015.0,1
40017.0,OK,CANADIAN,1,40017.0,1
40019.0,OK,CARTER,1,40019.0,0
40021.0,OK,CHEROKEE,1,40021.0,0
40023.0,OK,CHOCTAW,1,40023.0,1
40025.0,OK,CIMARRON,1,40025.0,1
40027.0,OK,CLEVELAND,1,40027.0,0
40029.0,OK,COAL,1,40029.0,1
40031.0,OK,COMANCHE,1,40031.0,0
40033.0,OK,COTTON,1,40033.0,1
40035.0,OK,CRAIG,1,40035.0,1
40037.0,OK,CREEK,1,40037.0,0
40039.0,OK,CUSTER,1,40039.0,1
40041.0,OK,DELAWARE,1,40041.0,1
40043.0,OK,DEWEY,1,40043.0,1
40045.0,OK,ELLIS,1,40045.0,1
40047.0,OK,GARFIELD,1,40047.0,1
40049.0,OK,GARVIN,1,40049.0,1
40051.0,OK,GRADY,1,40051.0,1
40053.0,OK,GRANT,1,40053.0,1
40055.0,OK,GREER,1,40055.0,1
40057.0,OK,HARMON,1,40057.0,1
40059.0,OK,HARPER,1,40059.0,1
40061.0,OK,HASKELL,1,40061.0,1
40063.0,OK,HUGHES,1,40063.0,1
40065.0,OK,JACKSON,1,40065.0,1
40067.0,OK,JEFFERSON,1,40067.0,1
40069.0,OK,JOHNSTON,1,40069.0,1
40071.0,OK,KAY,1,40071.0,1
40073.0,OK,KINGFISHER,1,40073.0,1
40075.0,OK,KIOWA,1,40075.0,1
40077.0,OK,LATIMER,1,40077.0,1
40079.0,OK,LE FLORE,1,40079.0,1
40081.0,OK,LINCOLN,1,40081.0,1
40083.0,OK,LOGAN,1,40083.0,0
40085.0,OK,LOVE,1,40085.0,1
40087.0,OK,MCCLAIN,1,40087.0,1
40089.0,OK,MCCURTAIN,1,40089.0,1
40091.0,OK,MCINTOSH,1,40091.0,1
40093.0,OK,MAJOR,1,40093.0,1
40095.0,OK,MARSHALL,1,40095.0,1
40097.0,OK,MAYES,1,40097.0,1
40099.0,OK,MURRAY,1,40099.0,1
40101.0,OK,MUSKOGEE,1,40101.0,0
40103.0,OK,NOBLE,1,40103.0,1
40105.0,OK,NOWATA,1,40105.0,1
40107.0,OK,OKFUSKEE,1,40107.0,1
40109.0,OK,OKLAHOMA,1,40109.0,0
40111.0,OK,OKMULGEE,1,40111.0,0
40113.0,OK,OSAGE,1,40113.0,0
40115.0,OK,OTTAWA,1,40115.0,0
40117.0,OK,PAWNEE,1,40117.0,0
40119.0,OK,PAYNE,1,40119.0,0
40121.0,OK,PITTSBURG,1,40121.0,0
40123.0,OK,PONTOTOC,1,40123.0,0
40125.0,OK,POTTAWATOMIE,1,40125.0,0
40127.0,OK,PUSHMATAHA,1,40127.0,1
40129.0,OK,ROGER MILLS,1,40129.0,1
40131.0,OK,ROGERS,1,40131.0,1
40133.0,OK,SEMINOLE,1,40133.0,0
40135.0,OK,SEQUOYAH,1,40135.0,1
40137.0,OK,STEPHENS,1,40137.0,1
40139.0,OK,TEXAS,1,40139.0,1
40141.0,OK,TILLMAN,1,40141.0,1
40143.0,OK,TULSA,1,40143.0,0
40145.0,OK,WAGONER,1,40145.0,0
40147.0,OK,WASHINGTON,1,40147.0,0
40149.0,OK,WASHITA,1,40149.0,1
40151.0,OK,WOODS,1,40151.0,1
40153.0,OK,WOODWARD,1,40153.0,1
41001.0,OR,BAKER,1,41001.0,1
41003.0,OR,BENTON,0,41003.0,0
41005.0,OR,CLACKAMAS,0,41005.0,0
41007.0,OR,CLATSOP,0,41007.0,0
41009.0,OR,COLUMBIA,1,41009.0,1
41011.0,OR,COOS,1,41011.0,1
41013.0,OR,CROOK,1,41013.0,1
41015.0,OR,CURRY,1,41015.0,1
41017.0,OR,DESCHUTES,1,41017.0,0
41019.0,OR,DOUGLAS,1,41019.0,1
41021.0,OR,GILLIAM,1,41021.0,1
41023.0,OR,GRANT,1,41023.0,1
41025.0,OR,HARNEY,1,41025.0,1
41027.0,OR,HOOD RIVER,0,41027.0,0
41029.0,OR,JACKSON,1,41029.0,1
41031.0,OR,JEFFERSON,1,41031.0,1
41033.0,OR,JOSEPHINE,1,41033.0,1
41035.0,OR,KLAMATH,1,41035.0,1
41037.0,OR,LAKE,1,41037.0,1
41039.0,OR,LANE,0,41039.0,0
41041.0,OR,LINCOLN,0,41041.0,0
41043.0,OR,LINN,1,41043.0,1
41045.0,OR,MALHEUR,1,41045.0,1
41047.0,OR,MARION,1,41047.0,0
41049.0,OR,MORROW,1,41049.0,1
41051.0,OR,MULTNOMAH,0,41051.0,0
41053.0,OR,POLK,1,41053.0,1
41055.0,OR,SHERMAN,1,41055.0,1
41057.0,OR,TILLAMOOK,1,41057.0,1
41059.0,OR,UMATILLA,1,41059.0,1
41061.0,OR,UNION,1,41061.0,1
41063.0,OR,WALLOWA,1,41063.0,1
41065.0,OR,WASCO,1,41065.0,1
41067.0,OR,WASHINGTON,0,41067.0,0
41069.0,OR,WHEELER,1,41069.0,1
41071.0,OR,YAMHILL,1,41071.0,1
42001.0,PA,ADAMS,1,42001.0,1
42003.0,PA,ALLEGHENY,0,42003.0,0
42005.0,PA,ARMSTRONG,1,42005.0,1
42007.0,PA,BEAVER,1,42007.0,1
42009.0,PA,BEDFORD,1,42009.0,1
42011.0,PA,BERKS,1,42011.0,1
42013.0,PA,BLAIR,1,42013.0,1
42015.0,PA,BRADFORD,1,42015.0,1
42017.0,PA,BUCKS,0,42017.0,0
42019.0,PA,BUTLER,1,42019.0,1
42021.0,PA,CAMBRIA,1,42021.0,1
42023.0,PA,CAMERON,1,42023.0,1
42025.0,PA,CARBON,1,42025.0,1
42027.0,PA,CENTRE,0,42027.0,0
42029.0,PA,CHESTER,0,42029.0,0
42031.0,PA,CLARION,1,42031.0,1
42033.0,PA,CLEARFIELD,1,42033.0,1
42035.0,PA,CLINTON,1,42035.0,1
42037.0,PA,COLUMBIA,1,42037.0,1
42039.0,PA,CRAWFORD,1,42039.0,1
42041.0,PA,CUMBERLAND,1,42041.0,1
42043.0,PA,DAUPHIN,0,42043.0,0
42045.0,PA,DELAWARE,0,42045.0,0
42047.0,PA,ELK,1,42047.0,1
42049.0,PA,ERIE,1,42049.0,0
42051.0,PA,FAYETTE,1,42051.0,1
42053.0,PA,FOREST,1,42053.0,1
42055.0,PA,FRANKLIN,1,42055.0,1
42057.0,PA,FULTON,1,42057.0,1
42059.0,PA,GREENE,1,42059.0,1
42061.0,PA,HUNTINGDON,1,42061.0,1
42063.0,PA,INDIANA,1,42063.0,1
42065.0,PA,JEFFERSON,1,42065.0,1
42067.0,PA,JUNIATA,1,42067.0,1
42069.0,PA,LACKAWANNA,0,42069.0,0
42071.0,PA,LANCASTER,1,42071.0,1
42073.0,PA,LAWRENCE,1,42073.0,1
42075.0,PA,LEBANON,1,42075.0,1
42077.0,PA,LEHIGH,0,42077.0,0
42079.0,PA,LUZERNE,1,42079.0,1
42081.0,PA,LYCOMING,1,42081.0,1
42083.0,PA,MCKEAN,1,42083.0,1
42085.0,PA,MERCER,1,42085.0,1
42087.0,PA,MIFFLIN,1,42087.0,1
42089.0,PA,MONROE,0,42089.0,0
42091.0,PA,MONTGOMERY,0,42091.0,0
42093.0,PA,MONTOUR,1,42093.0,1
42095.0,PA,NORTHAMPTON,1,42095.0,0
42097.0,PA,NORTHUMBERLAND,1,42097.0,1
42099.0,PA,PERRY,1,42099.0,1
42101.0,PA,PHILADELPHIA,0,42101.0,0
42103.0,PA,PIKE,1,42103.0,1
42105.0,PA,POTTER,1,42105.0,1
42107.0,PA,SCHUYLKILL,1,42107.0,1
42109.0,PA,SNYDER,1,42109.0,1
42111.0,PA,SOMERSET,1,42111.0,1
42113.0,PA,SULLIVAN,1,42113.0,1
42115.0,PA,SUSQUEHANNA,1,42115.0,1
42117.0,PA,TIOGA,1,42117.0,1
42119.0,PA,UNION,1,42119.0,1
42121.0,PA,VENANGO,1,42121.0,1
42123.0,PA,WARREN,1,42123.0,1
42125.0,PA,WASHINGTON,1,42125.0,1
42127.0,PA,WAYNE,1,42127.0,1
42129.0,PA,WESTMORELAND,1,42129.0,1
42131.0,PA,WYOMING,1,42131.0,1
42133.0,PA,YORK,1,42133.0,1
44001.0,RI,BRISTOL,0,44001.0,0
44003.0,RI,KENT,1,44003.0,0
44005.0,RI,NEWPORT,0,44005.0,0
44007.0,RI,PROVIDENCE,0,44007.0,0
44009.0,RI,WASHINGTON,0,44009.0,0
45001.0,SC,ABBEVILLE,1,45001.0,0
45003.0,SC,AIKEN,1,45003.0,0
45005.0,SC,ALLENDALE,0,45005.0,0
45007.0,SC,ANDERSON,1,45007.0,1
45009.0,SC,BAMBERG,0,45009.0,0
45011.0,SC,BARNWELL,1,45011.0,0
45013.0,SC,BEAUFORT,1,45013.0,0
45015.0,SC,BERKELEY,1,45015.0,0
45017.0,SC,CALHOUN,1,45017.0,0
45019.0,SC,CHARLESTON,0,45019.0,0
45021.0,SC,CHEROKEE,1,45021.0,1
45023.0,SC,CHESTER,1,45023.0,0
45025.0,SC,CHESTERFIELD,1,45025.0,0
45027.0,SC,CLARENDON,0,45027.0,0
45029.0,SC,COLLETON,1,45029.0,0
45031.0,SC,DARLINGTON,1,45031.0,0
45033.0,SC,DILLON,0,45033.0,0
45035.0,SC,DORCHESTER,1,45035.0,0
45037.0,SC,EDGEFIELD,1,45037.0,0
45039.0,SC,FAIRFIELD,0,45039.0,0
45041.0,SC,FLORENCE,1,45041.0,0
45043.0,SC,GEORGETOWN,1,45043.0,0
45045.0,SC,GREENVILLE,1,45045.0,0
45047.0,SC,GREENWOOD,1,45047.0,0
45049.0,SC,HAMPTON,0,45049.0,0
45051.0,SC,HORRY,1,45051.0,0
45053.0,SC,JASPER,0,45053.0,0
45055.0,SC,KERSHAW,1,45055.0,0
45057.0,SC,LANCASTER,1,45057.0,0
45059.0,SC,LAURENS,1,45059.0,0
45061.0,SC,LEE,0,45061.0,0
45063.0,SC,LEXINGTON,1,45063.0,1
