,skew_diff,FIPS,county,state,Population(2010),Total Areami²,Latitude,Longitude
2102,11.465000000000002,39033.0,CRAWFORD,OH,43784,402.697,40.8485,-82.92477
511,11.459999999999999,13163.0,JEFFERSON,GA,16930,529.667,33.05187,-82.41905
1142,11.455,21213.0,SIMPSON,KY,17327,236.466,36.74086,-86.58146
2156,11.455,39141.0,ROSS,OH,78064,693.025,39.32376,-83.05958
2976,11.450000000000001,51680.0,LYNCHBURG,VA,75568,49.647,37.39901,-79.19545
2862,11.445,51001.0,ACCOMACK,VA,33164,1310.038,37.76594,-75.7578
2816,11.445,48503.0,YOUNG,TX,18550,930.859,33.15878,-98.67826
878,11.430000000000001,19093.0,IDA,IA,7089,432.051,42.39186,-95.50742
1221,11.43,23003.0,AROOSTOOK,ME,71870,6827.568,46.72705,-68.64941
20,11.425,1021.0,CHILTON,AL,43643,700.802,32.85406,-86.72662
21,11.425,1021.0,CHILTON,AL,43643,700.802,32.85406,-86.72662
512,11.415,13165.0,JENKINS,GA,8340,352.473,32.79456,-81.97152
562,11.405,13267.0,TATTNALL,GA,25520,488.349,32.04376,-82.0592
3115,11.395,55051.0,IRON,WI,5916,919.164,46.32655,-90.26129
890,11.395,19117.0,LUCAS,IA,8898,434.397,41.03334,-93.33146
1686,11.39,30091.0,SHERIDAN,MT,3384,1706.093,48.70552,-104.53391
2673,11.375,48217.0,HILL,TX,35089,985.720,31.98224,-97.12988
1049,11.375,21027.0,BRECKINRIDGE,KY,20059,585.621,37.7781,-86.43282
704,11.370000000000001,17133.0,MONROE,IL,32957,398.036,38.27798,-90.17907
3116,11.37,55053.0,JACKSON,WI,20449,1000.276,44.32489,-90.80654
717,11.365000000000002,17159.0,RICHLAND,IL,16233,361.896,38.71155,-88.08569
558,11.360000000000003,13259.0,STEWART,GA,6058,463.612,32.07322,-84.83491
775,11.36,18071.0,JACKSON,IN,42376,513.913,38.91195,-86.04251
2585,11.340000000000002,48041.0,BRAZOS,TX,194851,591.238,30.65672,-96.30238
1682,11.335,30083.0,RICHLAND,MT,9746,2103.287,47.78551,-104.56338
202,11.335,5095.0,MONROE,AR,8149,621.298,34.67951,-91.20331
285,11.334999999999999,6111.0,VENTURA,CA,823318,2208.382,34.35874,-119.13314
2652,11.330000000000002,48175.0,GOLIAD,TX,7210,859.369,28.6607,-97.43041
1895,11.325,36049.0,LEWIS,NY,27087,1289.961,43.78639,-75.44261
1069,11.32,21067.0,FAYETTE,KY,295803,285.550,38.04015,-84.45844
510,11.32,13161.0,JEFF DAVIS,GA,15068,335.398,31.81161,-82.63682
344,11.32,8111.0,SAN JUAN,CO,699,388.274,37.78107,-107.67025
2429,11.315000000000001,46051.0,GRANT,SD,7356,687.538,45.17263,-96.77226
253,11.31,6047.0,MERCED,CA,255793,1978.509,37.1948,-120.7228
2786,11.305,48443.0,TERRELL,TX,984,2358.067,30.23233,-102.07253
1470,11.305,28053.0,HUMPHREYS,MS,9375,431.234,33.13297,-90.52391
2320,11.3,42067.0,JUNIATA,PA,24636,393.515,40.53067,-77.40043
2606,11.299999999999997,48083.0,COLEMAN,TX,8895,1281.433,31.9142,-99.34662
1037,11.290000000000001,21003.0,ALLEN,KY,19956,351.864,36.75077,-86.19245
566,11.29,13275.0,THOMAS,GA,44720,552.219,30.86461,-83.91978
3155,11.28,55129.0,WASHBURN,WI,15911,853.317,45.89246,-91.79642
1097,11.279999999999998,21123.0,LARUE,KY,14193,263.628,37.54551,-85.6972
3023,11.279999999999998,53055.0,SAN JUAN,WA,15769,621.064,48.50886,-123.10061
1787,11.270000000000001,31181.0,WEBSTER,NE,3812,575.043,40.18064,-98.49859
3140,11.265,55099.0,PRICE,WI,14159,1278.420,45.67907,-90.35965
526,11.259999999999998,13193.0,MACON,GA,14740,405.992,32.36621,-84.05216
2969,11.255,51620.0,FRANKLIN,VA,8582,8.349,36.68401,-76.94139
2347,11.235,42121.0,VENANGO,PA,54984,682.836,41.40198,-79.75441
2106,11.23,39041.0,DELAWARE,OH,174214,457.329,40.27894,-83.00746
2893,11.22,51065.0,FLUVANNA,VA,25691,290.148,37.8306,-78.28444
555,11.219999999999999,13253.0,SEMINOLE,GA,8729,256.556,30.93389,-84.86759
2814,11.209999999999999,48499.0,WOOD,TX,41964,695.718,32.78358,-95.38216
2046,11.209999999999999,38027.0,EDDY,ND,2385,644.115,47.72343,-98.90047
1117,11.2,21163.0,MEADE,KY,28602,324.502,37.96747,-86.20086
1145,11.195,21219.0,TODD,KY,12460,377.056,36.84033,-87.18364
1801,11.19,32023.0,NYE,NV,43946,18198.607,37.96637,-116.45904
2547,11.19,47155.0,SEVIER,TN,89889,597.718,35.79128,-83.52195
547,11.185000000000002,13237.0,PUTNAM,GA,21218,360.687,33.32106,-83.37179
206,11.185,5103.0,OUACHITA,AR,26120,739.752,33.59115,-92.87841
1365,11.175,27017.0,CARLTON,MN,35386,875.283,46.60381,-92.67104
770,11.175,18061.0,HARRISON,IN,39364,486.521,38.18644,-86.10368
2552,11.169999999999998,47165.0,SUMNER,TN,160645,543.217,36.47001,-86.45851
725,11.16,17175.0,STARK,IL,5994,288.353,41.0969,-89.79741
1531,11.155000000000001,29011.0,BARTON,MO,12402,596.722,37.50079,-94.34408
2377,11.155,45037.0,EDGEFIELD,SC,26985,506.700,33.77649,-81.96824
1087,11.150000000000002,21103.0,HENRY,KY,15416,291.123,38.45156,-85.12007
849,11.145,19035.0,CHEROKEE,IA,12072,577.069,42.74273,-95.63326
460,11.134999999999998,13061.0,CLAY,GA,3183,217.234,31.61983,-84.99258
485,11.129999999999999,13111.0,FANNIN,GA,23682,391.960,34.86383,-84.31928
2399,11.114999999999998,45081.0,SALUDA,SC,19875,461.820,34.00527,-81.7279
2402,11.110000000000001,45087.0,UNION,SC,28961,516.026,34.69051,-81.61583
1285,11.11,26023.0,BRANCH,MI,45248,519.676,41.91858,-85.06652
1295,11.095,26043.0,DICKINSON,MI,26168,777.050,46.01282,-87.86611
1293,11.08,26039.0,CRAWFORD,MI,14074,563.242,44.6802,-84.61113
160,11.06,5011.0,BRADLEY,AR,11508,652.917,33.46381,-92.16816
2302,11.045000000000002,42031.0,CLARION,PA,39988,609.844,41.19823,-79.4204
236,11.045,6013.0,CONTRA COSTA,CA,1049025,803.770,37.91947,-121.95154
454,11.04,13049.0,CHARLTON,GA,12171,782.374,30.7799,-82.13964
2136,11.04,39101.0,MARION,OH,66501,404.108,40.5882,-83.17292
2783,11.035,48437.0,SWISHER,TX,7854,900.691,34.53046,-101.73285
2203,11.035,40059.0,HARPER,OK,3685,1041.048,36.80045,-99.66284
380,11.035,12035.0,FLAGLER,FL,95696,570.825,29.47489,-81.28636
2594,11.034999999999998,48059.0,CALLAHAN,TX,13544,901.263,32.29315,-99.37224
2359,11.030000000000001,45001.0,ABBEVILLE,SC,25417,510.992,34.2138,-82.46046
2343,11.015,42113.0,SULLIVAN,PA,6428,452.495,41.43979,-76.51152
436,11.009999999999998,13011.0,BANKS,GA,18395,233.887,34.35192,-83.49844
1369,11.005,27025.0,CHISAGO,MN,53887,442.409,45.50544,-92.90384
479,11.005,13099.0,EARLY,GA,11008,516.346,31.32419,-84.90672
1246,11.004999999999999,24023.0,GARRETT,MD,30097,655.738,39.52987,-79.26941
2150,11.0,39129.0,PICKAWAY,OH,55698,506.552,39.64894,-83.05282
2116,10.995000000000001,39061.0,HAMILTON,OH,802374,412.631,39.19692,-84.54418
503,10.99,13147.0,HART,GA,25213,256.948,34.34873,-82.96329
2056,10.984999999999998,38047.0,LOGAN,ND,1990,1011.241,46.46927,-99.50458
270,10.975000000000001,6081.0,SAN MATEO,CA,718451,740.959,37.41466,-122.37154
1892,10.974999999999998,36043.0,HERKIMER,NY,64519,1457.957,43.46163,-74.89469
2361,10.965000000000002,45005.0,ALLENDALE,SC,10419,412.417,32.97978,-81.36342
2434,10.965,46061.0,HANSON,SD,3331,435.375,43.68061,-97.79684
2447,10.955,46087.0,MCCOOK,SD,5618,576.868,43.67892,-97.36203
1899,10.94,36057.0,MONTGOMERY,NY,50219,410.355,42.90089,-74.43535
2124,10.935,39077.0,HURON,OH,59626,494.822,41.14508,-82.59464
1464,10.934999999999999,28041.0,GREENE,MS,14400,718.696,31.21284,-88.63481
2644,10.930000000000001,48159.0,FRANKLIN,TX,10605,294.768,33.17584,-95.21906
585,10.930000000000001,13313.0,WHITFIELD,GA,102599,291.055,34.80172,-84.96854
257,10.92,6055.0,NAPA,CA,136484,788.582,38.50735,-122.32599
2715,10.914999999999997,48301.0,LOVING,TX,82,676.706,31.84493,-103.56122
2553,10.91,47167.0,TIPTON,TN,61081,473.314,35.50029,-89.7637
912,10.9,19161.0,SAC,IA,10350,578.331,42.38752,-95.10522
876,10.89,19089.0,HOWARD,IA,9566,473.606,43.36531,-92.3219
2927,10.89,51137.0,ORANGE,VA,33481,343.264,38.25043,-78.00998
1314,10.89,26081.0,KENT,MI,602622,871.944,43.03249,-85.54744
2306,10.885,42039.0,CRAWFORD,PA,88765,1037.515,41.68684,-80.10781
674,10.870000000000001,17073.0,HENRY,IL,50486,825.643,41.35002,-90.13083
1710,10.865,31027.0,CEDAR,NE,8852,745.847,42.60451,-97.25682
155,10.865,5001.0,ARKANSAS,AR,19019,1033.749,34.28957,-91.37654
2339,10.864999999999998,42105.0,POTTER,PA,17457,1081.539,41.74822,-77.89473
2313,10.855,42053.0,FOREST,PA,7716,430.496,41.5133,-79.2497
1086,10.854999999999999,21101.0,HENDERSON,KY,46250,466.280,37.79254,-87.57257
1993,10.854999999999999,37121.0,MITCHELL,NC,15579,222.087,36.0131,-82.16355
1335,10.850000000000001,26123.0,NEWAYGO,MI,48460,861.689,43.5627,-85.79142
2565,10.845000000000002,48001.0,ANDERSON,TX,58458,1078.001,31.84126,-95.66174
1435,10.845,27157.0,WABASHA,MN,21676,549.616,44.28969,-92.23334
2737,10.84,48345.0,MOTLEY,TX,1210,989.810,34.05838,-100.79369
2684,10.839999999999998,48239.0,JACKSON,TX,14075,856.872,28.9598,-96.58908
1485,10.829999999999998,28083.0,LEFLORE,MS,32317,606.380,33.54979,-90.29493
2023,10.825000000000001,37181.0,VANCE,NC,45422,269.820,36.36548,-78.40543
1466,10.800000000000002,28045.0,HANCOCK,MS,43929,552.500,30.39143,-89.47985
1979,10.775,37093.0,HOKE,NC,46952,392.296,35.01723,-79.24196
2243,10.760000000000002,40139.0,TEXAS,OK,20640,2048.680,36.74196,-101.48843
2002,10.76,37139.0,PASQUOTANK,NC,40661,289.437,36.26527,-76.26035
176,10.745000000000001,5043.0,DREW,AR,18509,835.661,33.58724,-91.72277
2374,10.74,45031.0,DARLINGTON,SC,68681,566.805,34.33218,-79.96211
2666,10.739999999999998,48203.0,HARRISON,TX,65631,915.754,32.54799,-94.37442
2986,10.73,51750.0,RADFORD,VA,16408,10.207,37.12003,-80.55704
813,10.73,18147.0,SPENCER,IN,20952,401.426,38.00978,-87.01064
539,10.725000000000001,13221.0,OGLETHORPE,GA,14899,442.039,33.8668,-83.07408
2939,10.704999999999998,51163.0,ROCKBRIDGE,VA,22307,600.972,37.81451,-79.44775
697,10.7,17119.0,MADISON,IL,269282,740.562,38.82708,-89.90019
1262,10.685,25005.0,BRISTOL,MA,548285,691.226,41.74857,-71.08706
2884,10.685,51045.0,CRAIG,VA,5190,330.615,37.47312,-80.23173
1062,10.684999999999999,21053.0,CLINTON,KY,10272,205.418,36.72912,-85.15349
997,10.68,20133.0,NEOSHO,KS,16512,577.794,37.56428,-95.31568
1755,10.679999999999996,31117.0,MCPHERSON,NE,539,860.011,41.59647,-101.06023
581,10.675,13305.0,WAYNE,GA,30099,648.796,31.54784,-81.91237
967,10.675,20073.0,GREENWOOD,KS,6689,1152.627,37.87865,-96.24223
193,10.67,5077.0,LEE,AR,10424,619.502,34.77975,-90.77928
2010,10.665,37155.0,ROBESON,NC,134168,950.987,34.63921,-79.10088
2371,10.66,45025.0,CHESTERFIELD,SC,46734,805.745,34.63701,-80.15922
2400,10.649999999999999,45083.0,SPARTANBURG,SC,284307,819.243,34.93323,-81.99105
1925,10.64,36109.0,TOMPKINS,NY,101564,491.558,42.45328,-76.47371
833,10.64,19003.0,ADAMS,IA,4029,425.506,41.02165,-94.6969
2454,10.635,46101.0,MOODY,SD,6486,520.807,44.01242,-96.67605
1254,10.635,24039.0,SOMERSET,MD,26470,610.352,38.07445,-75.85332
2097,10.629999999999999,39023.0,CLARK,OH,138333,402.527,39.91703,-83.78367
730,10.629999999999999,17185.0,WABASH,IL,11947,227.506,38.44582,-87.83916
2351,10.62,42129.0,WESTMORELAND,PA,365169,1036.074,40.31106,-79.46668
571,10.614999999999998,13285.0,TROUP,GA,67044,445.962,33.03448,-85.02836
2076,10.594999999999999,38087.0,SLOPE,ND,727,1219.161,46.44583,-103.46246
347,10.59,8117.0,SUMMIT,CO,27994,619.278,39.62102,-106.13755
560,10.59,13263.0,TALBOT,GA,6865,394.762,32.7046,-84.53002
2962,10.59,51550.0,CHESAPEAKE,VA,222209,350.859,36.67937,-76.30178
2870,10.579999999999998,51017.0,BATH,VA,4731,534.583,38.06898,-79.73289
2202,10.575,40057.0,HARMON,OK,2922,538.661,34.74597,-99.84419
2372,10.575,45027.0,CLARENDON,SC,34971,695.649,33.66468,-80.21788
2971,10.565,51640.0,GALAX,VA,7042,8.280,36.66564,-80.9143
920,10.565,19177.0,VAN BUREN,IA,7570,490.519,40.75411,-91.95294
256,10.564999999999998,6053.0,MONTEREY,CA,415057,3771.221,36.2401,-121.31557
208,10.559999999999999,5107.0,PHILLIPS,AR,21757,727.345,34.42584,-90.84838
747,10.555,18015.0,CARROLL,IN,20155,375.019,40.58498,-86.56514
1599,10.555,29147.0,NODAWAY,MO,23370,877.876,40.36048,-94.88328
498,10.554999999999998,13137.0,HABERSHAM,GA,43041,279.026,34.6351,-83.5264
1437,10.545,27161.0,WASECA,MN,19136,432.973,44.01846,-93.58984
3123,10.545,55067.0,LANGLADE,WI,19977,887.882,45.2592,-89.06819
2946,10.540000000000001,51177.0,SPOTSYLVANIA,VA,122397,414.256,38.18231,-77.65628
1834,10.52,34035.0,SOMERSET,NJ,323444,304.857,40.56552,-74.61993
433,10.52,13005.0,BACON,GA,11096,285.823,31.56332,-82.38785
489,10.515,13119.0,FRANKLIN,GA,22084,266.452,34.37515,-83.22729
3128,10.505,55077.0,MARQUETTE,WI,15404,464.299,43.82605,-89.40909
443,10.5,13025.0,BRANTLEY,GA,18411,447.202,31.19733,-81.98297
1805,10.495000000000001,32033.0,WHITE PINE,NV,10030,8896.760,39.4178,-114.90094
1423,10.485,27133.0,ROCK,MN,9687,482.725,43.66958,-96.26323
2276,10.485,41051.0,MULTNOMAH,OR,735334,465.603,45.54769,-122.41717
820,10.48,18161.0,UNION,IN,7516,165.177,39.62311,-84.92515
2131,10.475,39091.0,LOGAN,OH,45858,466.772,40.38755,-83.76634
998,10.465000000000002,20135.0,NESS,KS,3107,1075.008,38.48043,-99.90874
1693,10.46,30105.0,VALLEY,MT,7369,5061.791,48.36571,-106.68788
2493,10.46,47047.0,FAYETTE,TN,38413,706.239,35.19699,-89.4138
549,10.455000000000002,13241.0,RABUN,GA,16276,376.883,34.88302,-83.40473
323,10.445,8069.0,LARIMER,CO,299630,2633.954,40.66309,-105.48213
949,10.445,20037.0,CRAWFORD,KS,39134,595.011,37.50562,-94.85394
504,10.445,13149.0,HEARD,GA,11834,301.094,33.29096,-85.13959
3148,10.435,55115.0,SHAWANO,WI,41949,909.472,44.78964,-88.75581
2581,10.434999999999999,48033.0,BORDEN,TX,641,906.052,32.74406,-101.43303
269,10.434999999999999,6079.0,SAN LUIS OBISPO,CA,269637,3615.547,35.38522,-120.44754
1940,10.43,37015.0,BERTIE,NC,21282,741.249,36.06133,-76.96236
306,10.43,8035.0,DOUGLAS,CO,285465,842.869,39.32643,-104.92619
1888,10.43,36035.0,FULTON,NY,55531,532.880,43.1156,-74.42367
412,10.425,12097.0,OSCEOLA,FL,268685,1505.906,28.05902,-81.13931
1000,10.425,20139.0,OSAGE,KS,16295,719.845,38.6497,-95.72727
2021,10.419999999999998,37177.0,TYRRELL,NC,4407,594.218,35.87042,-76.16534
2741,10.415000000000001,48353.0,NOLAN,TX,15216,913.948,32.31233,-100.4181
2731,10.41,48333.0,MILLS,TX,4936,749.768,31.49488,-98.59462
2218,10.405000000000003,40089.0,MCCURTAIN,OK,33151,1902.375,34.11707,-94.76608
2301,10.405000000000001,42029.0,CHESTER,PA,498886,759.235,39.97396,-75.74973
3088,10.385000000000002,54107.0,WOOD,WV,86956,376.767,39.21167,-81.51592
2593,10.38,48057.0,CALHOUN,TX,21381,1032.676,28.44536,-96.5833
969,10.375,20077.0,HARPER,KS,6034,802.780,37.18818,-98.06659
863,10.37,19063.0,EMMET,IA,10302,402.523,43.37798,-94.66937
2139,10.365,39107.0,MERCER,OH,40814,473.425,40.53533,-84.63205
1253,10.365,24037.0,ST. MARY'S,MD,105151,764.251,38.22266,-76.53427
36,10.365,1037.0,COOSA,AL,11539,666.349,32.93144,-86.24348
37,10.365,1037.0,COOSA,AL,11539,666.349,32.93144,-86.24348
3159,10.335,55137.0,WAUSHARA,WI,24496,637.408,44.11282,-89.23975
852,10.330000000000002,19041.0,CLAY,IA,16667,572.592,43.07982,-95.14972
2661,10.324999999999998,48193.0,HAMILTON,TX,8517,836.392,31.70698,-98.11179
1098,10.319999999999999,21125.0,LAUREL,KY,58849,443.695,37.11326,-84.11939
2784,10.315,48439.0,TARRANT,TX,1809034,902.304,32.77204,-97.29129
2922,10.315,51125.0,NELSON,VA,15020,474.306,37.79001,-78.87939
799,10.305,18119.0,OWEN,IN,21575,387.825,39.31733,-86.83884
103,10.3,1103.0,MORGAN,AL,119490,599.053,34.45448,-86.8464
102,10.3,1103.0,MORGAN,AL,119490,599.053,34.45448,-86.8464
1831,10.295,34029.0,OCEAN,NJ,576567,915.401,39.86585,-74.26302
1021,10.294999999999998,20181.0,SHERMAN,KS,6010,1056.278,39.35135,-101.71985
1026,10.285,20191.0,SUMNER,KS,24132,1184.955,37.23666,-97.49334
921,10.280000000000001,19179.0,WAPELLO,IA,35625,436.021,41.03126,-92.40948
2328,10.280000000000001,42083.0,MCKEAN,PA,43450,984.219,41.81459,-78.57246
3124,10.28,55069.0,LINCOLN,WI,28743,906.999,45.33831,-89.74208
2009,10.275,37153.0,RICHMOND,NC,46639,479.918,35.00195,-79.7478
929,10.264999999999999,19195.0,WORTH,IA,7598,401.941,43.37349,-93.24853
556,10.259999999999998,13255.0,SPALDING,GA,64073,199.591,33.26238,-84.28606
835,10.254999999999999,19007.0,APPANOOSE,IA,12887,516.243,40.74468,-92.87034
1605,10.24,29159.0,PETTIS,MO,42201,686.269,38.72736,-93.2852
2446,10.24,46085.0,LYMAN,SD,3755,1706.674,43.89481,-99.84192
2718,10.235000000000001,48307.0,MCCULLOCH,TX,8283,1073.430,31.20547,-99.35985
